Student Name,Gender,Attendance,Feedback,Study Hours,Data Science Marks
Student320,M,0.9666666666666667,wish interact session data scienc cours,0.9285714285714286,0.8875
Student321,F,0.5666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.8571428571428571,0.85
Student322,M,0.03333333333333333,need practic session,0.07142857142857142,0.125
Student323,M,0.3333333333333333,find data scienc cours materi engag relev,0.14285714285714285,0.1375
Student324,M,0.26666666666666666,data scienc assign challeng reward,0.14285714285714285,0.1875
Student325,F,0.03333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.8571428571428571,0.775
Student326,M,0.6333333333333333,would like resourc self studi data scienc,0.0,0.075
Student327,F,0.8666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.2857142857142857,0.275
Student328,F,0.1,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5,0.525
Student329,M,0.26666666666666666,need practic session,0.5714285714285714,0.625
Student330,M,0.43333333333333335,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.42857142857142855,0.5
Student331,F,0.6,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.2857142857142857,0.3
Student332,F,0.5,appreci guest lectur industri profession data scienc cours,0.5,0.4625
Student333,M,0.8333333333333334,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.5714285714285714,0.5
Student334,M,0.43333333333333335,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7857142857142857,0.7375
Student335,M,0.4666666666666667,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.5714285714285714,0.6125
Student336,M,0.5666666666666667,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5714285714285714,0.6125
Student337,M,0.9,wish interact session data scienc cours,0.7142857142857143,0.75
Student338,F,0.4666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.07142857142857142,0.0875
Student339,F,0.6,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.8571428571428571,0.7875
Student340,F,0.9666666666666667,data scienc lab session provid valuabl hand experi,0.14285714285714285,0.2375
Student341,M,0.26666666666666666,need practic session,0.07142857142857142,0.1
Student342,M,0.6666666666666666,wish interact session data scienc cours,0.7142857142857143,0.65
Student343,M,0.6666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.9285714285714286,0.875
Student344,M,0.5,interest topic,0.7142857142857143,0.6875
Student345,F,0.7333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.2857142857142857,0.25
Student346,F,0.9666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.9285714285714286,0.85
Student347,F,0.5333333333333333,appreci guest lectur industri profession data scienc cours,0.7857142857142857,0.6875
Student348,F,0.3,enjoy lectur,0.14285714285714285,0.2
Student349,M,0.13333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.8571428571428571,0.825
Student350,F,0.26666666666666666,poor cours overal much meat introduct subject could given one hour lesson,0.5714285714285714,0.5625
Student351,M,0.43333333333333335,data scienc lab session provid valuabl hand experi,0.07142857142857142,0.1875
Student352,F,0.9666666666666667,poor cours overal much meat introduct subject could given one hour lesson,1.0,0.8875
Student353,F,0.7,interest topic,0.2857142857142857,0.2875
Student354,M,0.9,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7857142857142857,0.7125
Student355,M,0.7666666666666667,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,1.0,1.0
Student356,M,0.3,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.3375
Student357,M,0.7666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.2857142857142857,0.2625
Student358,F,0.0,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.0,0.1125
Student359,M,0.7666666666666667,enjoy lectur,0.6428571428571429,0.575
Student360,F,0.7,appreci guest lectur industri profession data scienc cours,0.42857142857142855,0.375
Student361,F,0.6333333333333333,great cours,0.9285714285714286,0.9125
Student362,F,0.06666666666666667,interest topic,0.07142857142857142,0.0875
Student363,F,0.5,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7857142857142857,0.775
Student364,M,0.13333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.9285714285714286,0.8875
Student365,M,1.0,data scienc lab session provid valuabl hand experi,0.9285714285714286,0.8125
Student366,F,0.4,much theori,0.07142857142857142,0.1875
Student367,F,0.13333333333333333,interest topic,0.5714285714285714,0.5625
Student368,M,0.7333333333333333,enjoy learn data scienc applic,0.7857142857142857,0.775
Student369,M,0.8,data scienc assign challeng reward,0.0,0.0625
Student370,F,0.3333333333333333,instructor explan data scienc lectur clear easi understand,0.5714285714285714,0.6
Student371,F,0.5333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.35714285714285715,0.425
Student372,F,0.9666666666666667,wish interact session data scienc cours,0.2857142857142857,0.275
Student373,M,0.8,find practic exercis data scienc help,0.2857142857142857,0.3125
Student374,M,0.06666666666666667,find data scienc cours materi engag relev,0.2857142857142857,0.3625
Student375,F,0.7,enjoy learn data scienc applic,0.35714285714285715,0.35
Student376,F,0.16666666666666666,poor cours overal much meat introduct subject could given one hour lesson,0.42857142857142855,0.4875
Student377,F,0.5,poor cours overal much meat introduct subject could given one hour lesson,0.7142857142857143,0.65
Student378,F,0.6333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.5714285714285714,0.5875
Student379,F,0.9666666666666667,instructor explan data scienc lectur clear easi understand,0.07142857142857142,0.1375
Student380,F,0.03333333333333333,enjoy lectur,0.21428571428571427,0.2625
Student381,M,0.13333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7142857142857143,0.675
Student382,M,0.6,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.2857142857142857,0.25
Student383,M,0.6333333333333333,find practic exercis data scienc help,0.35714285714285715,0.375
Student384,M,0.7,interest topic,0.42857142857142855,0.4375
Student385,M,0.3333333333333333,find data scienc cours materi engag relev,0.14285714285714285,0.15
Student386,F,0.7333333333333333,find data scienc cours materi engag relev,0.9285714285714286,0.8625
Student387,M,0.5666666666666667,need practic session,0.14285714285714285,0.225
Student388,F,0.8666666666666667,data scienc cours content comprehens well structur,0.5714285714285714,0.575
Student389,M,1.0,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.5714285714285714,0.5875
Student390,F,0.06666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.9285714285714286,0.9125
Student391,F,0.36666666666666664,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.07142857142857142,0.125
Student392,F,0.7333333333333333,instructor explan data scienc lectur clear easi understand,0.21428571428571427,0.2375
Student393,F,0.4,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.21428571428571427,0.3
Student394,M,0.6666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.2857142857142857,0.3
Student395,M,0.6333333333333333,need practic session,0.07142857142857142,0.1125
Student396,M,0.6333333333333333,would like resourc self studi data scienc,0.7857142857142857,0.725
Student397,F,0.26666666666666666,interest topic,1.0,0.8875
Student398,F,1.0,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.7142857142857143,0.7
Student399,M,0.26666666666666666,enjoy lectur,0.7142857142857143,0.7
Student400,F,0.8333333333333334,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.21428571428571427,0.275
Student401,M,0.2,instructor explan data scienc lectur clear easi understand,0.7142857142857143,0.7125
Student402,F,0.0,wish interact session data scienc cours,0.9285714285714286,0.9375
Student403,F,0.0,interest topic,0.14285714285714285,0.2125
Student404,F,0.6,need practic session,0.9285714285714286,0.9125
Student405,F,0.06666666666666667,data scienc lab session provid valuabl hand experi,0.8571428571428571,0.8125
Student406,M,0.2,need practic session,0.7142857142857143,0.6625
Student407,F,0.36666666666666664,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.35714285714285715,0.325
Student408,M,0.9666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.21428571428571427,0.2375
Student409,F,0.5,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.0,0.0625
Student410,M,0.4,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.14285714285714285,0.2
Student411,M,0.5666666666666667,great cours,0.5,0.5
Student412,M,0.7666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7857142857142857,0.725
Student413,F,0.5333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.14285714285714285,0.1625
